Production,Area,Season_Whole Year ,Crop_Potato,Crop_Onion,Fertilizer,Crop_Tapioca,Fertilizer_per_Area,Crop_Sweet potato,Crop_Mesta,Crop_Ginger,Crop_Rice,Yield
5.602118820879701,6.095824562432225,False,False,False,10.649258254838776,False,1.500778121153061,False,False,False,False,0.613
10.454033764497051,8.353261499733874,False,False,False,12.908693087718314,False,1.3801274654927165,False,False,False,False,5.0725
3.1354942159291497,3.9318256327243257,False,False,False,8.46789789969136,False,1.7169905285182838,False,False,False,False,0.44
10.121779353119312,9.751268339558615,False,False,False,14.306875494965755,False,1.3307151345413366,False,False,False,False,1.444
9.978548641758008,8.452974619089586,False,False,False,13.008428338702256,False,1.376120095830226,False,True,False,False,4.68
6.570882962339584,6.759255270663693,True,False,False,11.313771474285218,False,1.4581001758068834,False,True,False,False,0.752
7.321188556739478,7.554858521040676,False,False,False,12.11000509399227,False,1.4155704696001354,False,False,False,False,0.777
12.20861939979675,9.941024156064854,True,True,False,14.496641269075978,False,1.3249802817627605,False,False,False,False,5.0725
8.404696160189092,8.841448244098858,False,False,False,13.39696990630908,False,1.3612803292789948,False,False,False,False,0.609
11.91907034198315,11.563342875883816,False,False,False,16.118998233508112,False,1.2830182534020955,False,False,False,True,1.379
6.535241271013659,7.190676034332207,False,False,False,11.745594861016516,False,1.4340201970854956,False,False,False,False,0.576
7.71333788887187,7.9391588179567965,False,False,False,12.494470761561551,False,1.3977233222954848,False,False,False,False,0.861
6.703188113240863,6.80128303447162,False,False,False,11.355846535334557,False,1.455638320665504,False,False,False,False,0.921
5.420534999272286,4.418840607796598,True,False,False,8.9625121455401,False,1.6539538241159717,False,False,False,False,2.352
9.739732565316013,8.558910784768106,True,False,False,13.114385720350146,False,1.3719539825863427,True,False,False,False,3.221
9.956459437302234,8.283999304248526,True,False,False,12.839414167269425,True,1.382961560692263,False,False,False,False,5.0725
6.226536669287466,6.610696044717759,False,False,False,11.165028170219928,False,1.46701801052337,False,False,False,False,0.618
8.871645667501872,7.245655067594535,True,False,False,11.800613812402322,False,1.431131149152575,False,False,False,False,5.0725
8.838551790227402,8.363575702750637,False,False,False,12.919009683696924,False,1.3797090015411362,False,False,False,False,1.385
9.427385364828522,8.994544758324512,True,False,False,13.55008673581991,False,1.3557482670267664,False,False,False,False,1.692
7.687997166393016,8.197263371414335,True,False,False,12.752655587970605,False,1.3865706648791476,False,False,False,False,0.778
4.564348191467836,5.337538079701318,False,False,False,9.888434318993076,False,1.5602958427445233,False,False,False,False,0.427
8.524168805152662,8.718827059242566,True,False,False,13.274330051168496,False,1.3658366354553724,False,False,False,False,1.68
2.079441541679836,7.891704659330107,True,False,False,12.44699945324959,False,1.3998440040615718,False,False,False,False,0.0
3.8501476017100575,6.493753839851686,True,False,False,11.047920521452042,False,1.4742838846265998,False,False,False,False,0.07
18.43423228286143,10.097161097666309,True,False,False,14.652785099449032,False,1.3204084333362032,False,False,False,False,5.0725
10.859018228147889,10.165890277802454,False,False,False,14.7215169872229,False,1.318436472234458,False,False,False,False,2.0
