Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Avg_Temperature,Max_Temperature,Min_Temperature
Sugarcane,2009,Whole Year ,Manipur,8.261268150577648,12.333282222520706,992.5,13.309712939235604,6.490571777919774,5.0725,21.547,31.198,13.672
Turmeric,2009,Whole Year ,Manipur,7.16703787691222,9.642836819135377,992.5,12.214972424747163,5.398841204314336,5.0725,21.547,31.198,13.672
Urad,2009,Kharif     ,Manipur,5.8916442118257715,5.697093486505405,992.5,10.937597230532988,4.1330843905380314,0.707,21.547,31.198,13.672
Wheat,2009,Rabi       ,Manipur,9.392745258631441,10.128669025875903,992.5,14.441363958477824,7.621195162809845,2.073,21.547,31.198,13.672
Arhar/Tur,2009,Kharif     ,Nagaland,8.006700845440367,7.65491704784832,1225.9,13.055071201771138,6.236369590203704,0.699,20.133,30.013,12.065
Bajra,2009,Kharif     ,Nagaland,6.90875477931522,6.53813982376767,1225.9,11.95646319152566,5.14166355650266,0.688,20.133,30.013,12.065
Barley,2009,Rabi       ,Nagaland,6.2166061010848646,6.55250788703459,1225.9,11.26332242856534,4.454347296253507,1.449,20.133,30.013,12.065
Castor seed,2009,Kharif     ,Nagaland,6.478509642208569,5.802118375377063,1225.9,11.525683731068892,4.7140245909001735,0.496,20.133,30.013,12.065
Cotton(lint),2009,Kharif     ,Nagaland,4.51085950651685,3.713572066704308,1225.9,9.548582470039664,2.791165107812717,0.465,20.133,30.013,12.065
Gram,2009,Rabi       ,Nagaland,6.3473892096560105,5.993961427306569,1225.9,11.39434911472302,4.583946549536464,0.741,20.133,30.013,12.065
Groundnut,2009,Kharif     ,Nagaland,6.55250788703459,6.311734809152915,1225.9,11.59979099799181,4.787491742782046,0.754,20.133,30.013,12.065
Jowar,2009,Kharif     ,Nagaland,5.484796933490655,4.61512051684126,1225.9,10.52936715814304,3.7328963395307104,0.412,20.133,30.013,12.065
Jute,2009,Kharif     ,Nagaland,7.1316985104669115,7.581209826196346,1225.9,12.179605459315002,5.363636832668679,1.554,20.133,30.013,12.065
Linseed,2009,Rabi       ,Nagaland,9.455714972131714,9.082620630373812,1225.9,14.504338724998542,7.6841400581121375,0.688,20.133,30.013,12.065
Maize,2009,Kharif     ,Nagaland,11.052491896264268,11.092717208787851,1225.9,16.101177645138215,9.280612424961515,1.037,20.133,30.013,12.065
Maize,2009,Rabi       ,Nagaland,8.517393171418904,8.922791623969637,1225.9,13.565895969850407,6.7464121285733745,1.51,20.133,30.013,12.065
Masoor,2009,Rabi       ,Nagaland,7.555381944240273,7.215975002651466,1225.9,12.603563375969891,5.785976712282188,0.711,20.133,30.013,12.065
Mesta,2009,Kharif     ,Nagaland,7.601402334583733,7.601402334583733,1225.9,12.649607163270348,5.831882477283517,0.978,20.133,30.013,12.065
Moong(Green Gram),2009,Kharif     ,Nagaland,6.431331081933479,6.329720905522696,1225.9,11.478431323955059,4.667205576907544,0.897,20.133,30.013,12.065
Peas & beans (Pulses),2009,Kharif     ,Nagaland,7.62608275807238,7.719129840906732,1225.9,12.674299697596805,5.856503561673865,1.096,20.133,30.013,12.065
Peas & beans (Pulses),2009,Rabi       ,Nagaland,8.824824939175638,8.824824939175638,1225.9,13.8733803298402,7.053585727193677,0.998,20.133,30.013,12.065
Potato,2009,Kharif     ,Nagaland,8.016647877057803,10.26049744037489,1225.9,13.065021511443952,6.246300545154681,5.0725,20.133,30.013,12.065
Potato,2009,Rabi       ,Nagaland,7.989899374942939,10.507284258914009,1225.9,13.038264119712654,6.219595639933231,5.0725,20.133,30.013,12.065
Ragi,2009,Kharif     ,Nagaland,5.860786223465865,5.484796933490655,1225.9,10.906652985393507,4.102643365036796,0.664,20.133,30.013,12.065
Rapeseed &Mustard,2009,Rabi       ,Nagaland,10.978336380152186,10.755154426298283,1225.9,16.02702091697664,9.206462864149731,0.792,20.133,30.013,12.065
Rice,2009,Kharif     ,Nagaland,12.03511230501042,12.389689196790059,1225.9,17.08380790574826,10.263184425843423,1.394,20.133,30.013,12.065
Sesamum,2009,Kharif     ,Nagaland,8.006700845440367,7.327123292259293,1225.9,13.055071201771138,6.236369590203704,0.515,20.133,30.013,12.065
Small millets,2009,Kharif     ,Nagaland,9.174816815907135,8.149312843635345,1225.9,14.223415354278155,7.403365736941647,0.358,20.133,30.013,12.065
Soyabean,2009,Kharif     ,Nagaland,10.095800693457734,10.127071007078722,1225.9,15.144461199840936,8.324045240137409,1.031,20.133,30.013,12.065
Sugarcane,2009,Kharif     ,Nagaland,8.535229553902337,11.937415119970732,1225.9,13.583735865283696,6.764231268896094,5.0725,20.133,30.013,12.065
Sunflower,2009,Kharif     ,Nagaland,5.303304908059076,4.795790545596741,1225.9,10.34705094924295,3.5553480614894135,0.57,20.133,30.013,12.065
Sunflower,2009,Rabi       ,Nagaland,7.518064181233078,7.409136443920128,1225.9,12.56622583335912,5.748755840298932,0.876,20.133,30.013,12.065
Tapioca,2009,Kharif     ,Nagaland,7.840312983320164,10.205479252168017,1225.9,12.88862338155045,6.070275727532271,5.0725,20.133,30.013,12.065
Urad,2009,Kharif     ,Nagaland,5.707110264748875,5.303304908059076,1225.9,10.752505361534784,3.9512437185814275,0.604,20.133,30.013,12.065
Urad,2009,Rabi       ,Nagaland,6.154858094016418,5.860786223465865,1225.9,11.201447844112325,4.393213824064446,0.707,20.133,30.013,12.065
Wheat,2009,Rabi       ,Nagaland,7.606387389772652,7.787796878181171,1225.9,12.654594688817106,5.836855428880563,1.199,20.133,30.013,12.065
Arhar/Tur,2009,Kharif     ,Punjab,8.434028950155469,8.38958706681109,371.3,13.482514472522709,6.663132695990803,0.989,25.995,38.607,14.341
Bajra,2009,Kharif     ,Punjab,8.006700845440367,8.294299608857235,371.3,13.055071201771138,6.236369590203704,1.333,25.995,38.607,14.341
Barley,2009,Rabi       ,Punjab,9.546884034617925,10.757924157061597,371.3,14.59551456190439,7.7752758464868625,3.406,25.995,38.607,14.341
Cotton(lint),2009,Kharif     ,Punjab,13.144126826131089,14.51165374600838,371.3,18.192826376647577,11.372179538641607,4.053,25.995,38.607,14.341
Gram,2009,Rabi       ,Punjab,8.006700845440367,8.131824785007195,371.3,13.055071201771138,6.236369590203704,1.156,25.995,38.607,14.341
Groundnut,2009,Kharif     ,Punjab,7.824445930877619,8.03947991910045,371.3,12.87275007282027,6.054439346269371,1.308,25.995,38.607,14.341
Guar seed,2009,Kharif     ,Punjab,9.989711119284745,9.729193687429403,371.3,15.038367038067987,8.217978203150732,0.912,25.995,38.607,14.341
Jowar,2009,Kharif     ,Punjab,4.61512051684126,4.61512051684126,371.3,9.653935855445614,2.8903717578961645,1.0,25.995,38.607,14.341
Maize,2009,Kharif     ,Punjab,11.842236406331555,13.07107218827772,371.3,16.890930753185767,10.070314688371434,3.489,25.995,38.607,14.341
Masoor,2009,Rabi       ,Punjab,7.00397413672268,6.55250788703459,371.3,12.051772787909796,5.236441962829949,0.734,25.995,38.607,14.341
Moong(Green Gram),2009,Kharif     ,Punjab,8.853808274977197,8.764209507142004,371.3,13.902367839748514,7.0825485693553,0.942,25.995,38.607,14.341
Peas & beans (Pulses),2009,Rabi       ,Punjab,7.3783837129967145,7.496097345175956,371.3,12.426464414160918,5.60947179518496,1.071,25.995,38.607,14.341
Rapeseed &Mustard,2009,Rabi       ,Punjab,10.308985993422082,10.571342565808699,371.3,15.357654369469028,8.537191877922927,1.267,25.995,38.607,14.341
Rice,2009,Kharif     ,Punjab,14.845844362766963,16.23463355620591,371.3,19.894545503072187,13.073889263285817,3.978,25.995,38.607,14.341
Sesamum,2009,Kharif     ,Punjab,8.853808274977197,7.8636512654486515,371.3,13.902367839748514,7.0825485693553,0.27,25.995,38.607,14.341
Sugarcane,2009,Whole Year ,Punjab,11.002116507732017,12.821260987319457,371.3,16.050801443067968,9.23024103368252,5.0725,25.995,38.607,14.341
Urad,2009,Kharif     ,Punjab,7.937731775260109,7.244941546337007,371.3,12.986078483085311,6.1675164908883415,0.49,25.995,38.607,14.341
Wheat,2009,Rabi       ,Punjab,15.074539851967833,16.534764495497733,371.3,20.123241064763164,13.30258439627905,4.32,25.995,38.607,14.341
Arhar/Tur,2009,Kharif     ,Tripura,6.895682697747868,6.57507584059962,2004.2,11.943378036504926,5.1286553387008365,0.725,24.989,33.345,17.223
Cotton(lint),2009,Kharif     ,Tripura,6.873163834212518,7.271008538280992,2004.2,11.92083624664591,5.106248458299202,1.462,24.989,33.345,17.223
Gram,2009,Rabi       ,Tripura,4.804021044733257,4.5217885770490405,2004.2,9.844545077616962,3.071303460401065,0.758,24.989,33.345,17.223
Groundnut,2009,Kharif     ,Tripura,5.4680601411351315,5.54907608489522,2004.2,10.512560493039112,3.7164946211469094,1.115,24.989,33.345,17.223
Groundnut,2009,Rabi       ,Tripura,5.236441962829949,5.342334251964811,2004.2,10.279844430213355,3.4901235908565567,1.128,24.989,33.345,17.223
Jute,2009,Kharif     ,Tripura,6.150602768446279,8.237214703349489,2004.2,11.197183503678055,4.389002248410307,5.0725,24.989,33.345,17.223
Maize,2009,Kharif     ,Tripura,7.610357618312838,7.616283561580385,2004.2,12.658566876020032,5.840816060768893,1.0,24.989,33.345,17.223
Masoor,2009,Rabi       ,Tripura,5.783825182329737,5.375278407684165,2004.2,10.8294648180958,4.0267792427263345,0.68,24.989,33.345,17.223
Mesta,2009,Kharif     ,Tripura,6.659293919683638,8.636574948436317,2004.2,11.706720779072521,4.893576995754329,5.0725,24.989,33.345,17.223
Moong(Green Gram),2009,Kharif     ,Tripura,5.988961416889864,5.407171771460119,2004.2,11.035169624834545,4.229166788029546,0.555,24.989,33.345,17.223
Moong(Green Gram),2009,Rabi       ,Tripura,5.442417710521793,4.882801922586371,2004.2,10.4868087063123,3.6913763343125234,0.562,24.989,33.345,17.223
Other  Rabi pulses,2009,Rabi       ,Tripura,6.939253946041508,6.78897174299217,2004.2,11.986992203596133,5.1720169104318625,0.878,24.989,33.345,17.223
Other Kharif pulses,2009,Kharif     ,Tripura,7.112327444710911,6.752270376141742,2004.2,12.160218846019266,5.344341804859316,0.72,24.989,33.345,17.223
Peas & beans (Pulses),2009,Rabi       ,Tripura,6.586171654854675,6.289715570908998,2004.2,11.633501751422353,4.8209265188682835,0.74,24.989,33.345,17.223
Rapeseed &Mustard,2009,Rabi       ,Tripura,7.310550158534422,7.045776576879511,2004.2,12.358587273468387,5.54185160750998,0.75,24.989,33.345,17.223
Rice,2009,Kharif     ,Tripura,12.411211073070351,13.369240642688151,2004.2,17.45990852142914,10.639274115166678,2.522,24.989,33.345,17.223
Sesamum,2009,Kharif     ,Tripura,7.334981878871814,6.773080375655535,2004.2,12.383035034268499,5.566204811671638,0.565,24.989,33.345,17.223
Sugarcane,2009,Whole Year ,Tripura,6.779921907472252,10.712504829138487,2004.2,11.827493693654985,5.013497859709733,5.0725,24.989,33.345,17.223
Urad,2009,Kharif     ,Tripura,6.639875833826536,6.137727054086234,2004.2,11.687277684114324,4.8742808728544365,0.588,24.989,33.345,17.223
Urad,2009,Rabi       ,Tripura,5.786897381366708,5.3230099791384085,2004.2,10.832546423687962,4.029806041084529,0.59,24.989,33.345,17.223
Wheat,2009,Rabi       ,Tripura,6.504288173536645,7.188412736496954,2004.2,11.551501162453313,4.739613662537582,1.982,24.989,33.345,17.223
Arhar/Tur,2009,Kharif     ,Uttar Pradesh,12.627240484565625,12.214467311518444,585.8,17.67593871912222,10.85529966345696,0.722,25.794,37.077,14.789
Bajra,2009,Kharif     ,Uttar Pradesh,13.651364422932426,14.143887256825337,585.8,18.700064746707934,11.879413334282825,1.446,25.794,37.077,14.789
Banana,2009,Summer     ,Uttar Pradesh,7.756623334538858,11.472728275218815,585.8,12.804899586133615,5.986753467377863,5.0725,25.794,37.077,14.789
Barley,2009,Rabi       ,Uttar Pradesh,12.051656097029639,12.80016991218917,585.8,17.10035179447742,10.279727742657196,2.095,25.794,37.077,14.789
Coriander,2009,Rabi       ,Uttar Pradesh,8.773694146384443,8.208219383496834,585.8,13.822241871752661,7.002492567442822,0.58,25.794,37.077,14.789
Cotton(lint),2009,Kharif     ,Uttar Pradesh,8.511577452630602,6.732210706467206,585.8,13.56007909201675,6.740602098500052,0.188,25.794,37.077,14.789
Dry chillies,2009,Kharif     ,Uttar Pradesh,9.610658925931467,9.483948874696605,585.8,14.659293838014591,7.839029200158303,0.885,25.794,37.077,14.789
Garlic,2009,Rabi       ,Uttar Pradesh,10.447728609841523,12.117864188689913,585.8,15.496401276430525,8.675913414957865,5.0725,25.794,37.077,14.789
Ginger,2009,Kharif     ,Uttar Pradesh,6.668228248417403,7.766840537085513,585.8,11.715666452262203,4.902455994582567,3.0,25.794,37.077,14.789
Gram,2009,Rabi       ,Uttar Pradesh,13.334572161466825,13.139332582583924,585.8,18.383272049157767,11.562623217157029,0.89,25.794,37.077,14.789
Groundnut,2009,Kharif     ,Uttar Pradesh,11.414794309954202,11.020168940665116,585.8,16.463484844516014,9.642891324171266,0.699,25.794,37.077,14.789
Guar seed,2009,Kharif     ,Uttar Pradesh,7.8399193600125825,7.659642954564682,585.8,12.888229604237676,6.069882859242089,0.841,25.794,37.077,14.789
Jowar,2009,Kharif     ,Uttar Pradesh,12.159908280929669,12.041032894370746,585.8,17.20860457319058,10.387977003806817,0.941,25.794,37.077,14.789
Linseed,2009,Rabi       ,Uttar Pradesh,10.444066134451466,9.624699147254466,585.8,15.492738695262366,8.672251459260863,0.402,25.794,37.077,14.789
Maize,2009,Kharif     ,Uttar Pradesh,13.42218496685013,13.797489143366455,585.8,18.470884989741705,11.650235360054834,1.431,25.794,37.077,14.789
Maize,2009,Rabi       ,Uttar Pradesh,8.441822884391462,9.558388209214396,585.8,13.49031008367145,6.670918400535925,3.032,25.794,37.077,14.789
Maize,2009,Summer     ,Uttar Pradesh,10.28322451207156,10.658223595765195,585.8,15.331892023828326,8.511434642755558,1.463,25.794,37.077,14.789
Masoor,2009,Rabi       ,Uttar Pradesh,13.291947489616184,13.073049175951342,585.8,18.340647307319188,11.519998889216,0.819,25.794,37.077,14.789
Moong(Green Gram),2009,Kharif     ,Uttar Pradesh,10.47302538238145,8.561784074744113,585.8,15.521698769097155,8.70120664947106,0.143,25.794,37.077,14.789
Moong(Green Gram),2009,Summer     ,Uttar Pradesh,10.521507010404234,10.191894362302365,585.8,15.570181727362149,8.749681741892498,0.741,25.794,37.077,14.789
Onion,2009,Rabi       ,Uttar Pradesh,9.258654232254733,12.101966897877167,585.8,14.30726105070449,7.487162489669176,5.0725,25.794,37.077,14.789
Onion,2009,Summer     ,Uttar Pradesh,9.448333126140598,12.079641699253056,585.8,14.496956302981765,7.676761041341327,5.0725,25.794,37.077,14.789
Peas & beans (Pulses),2009,Rabi       ,Uttar Pradesh,12.65079051756004,12.900224321415722,585.8,17.69948882800097,10.878849323571313,1.235,25.794,37.077,14.789
Potato,2009,Rabi       ,Uttar Pradesh,13.2008011054792,16.414286892526007,585.8,18.249500763127983,11.428853291559452,5.0725,25.794,37.077,14.789
Rapeseed &Mustard,2009,Rabi       ,Uttar Pradesh,13.326571988872702,13.433503153919258,585.8,18.375271863654092,11.554623107998403,1.01,25.794,37.077,14.789
Rice,2009,Kharif     ,Uttar Pradesh,15.454127977415608,16.18715434694546,585.8,20.502829279291568,13.682172083872631,2.01,25.794,37.077,14.789
Rice,2009,Summer     ,Uttar Pradesh,10.114396566181995,11.027036326494269,585.8,15.163057827754358,8.34263740283729,2.13,25.794,37.077,14.789
Sannhamp,2009,Kharif     ,Uttar Pradesh,7.503289630675082,5.814130531825066,585.8,12.551443245453507,5.734020657716811,0.179,25.794,37.077,14.789
Sesamum,2009,Kharif     ,Uttar Pradesh,12.71228765673848,10.448859520054702,585.8,17.760986157114893,10.940345529445004,0.118,25.794,37.077,14.789
Small millets,2009,Kharif     ,Uttar Pradesh,8.846784666945227,8.172164452111904,585.8,13.895343231274445,7.075529873246678,0.53,25.794,37.077,14.789
Soyabean,2009,Kharif     ,Uttar Pradesh,8.877660933593667,8.931155429778348,585.8,13.926223843951362,7.106384801758894,1.047,25.794,37.077,14.789
Sugarcane,2009,Kharif     ,Uttar Pradesh,14.497255479132761,18.43423228286143,585.8,19.54595647161213,12.72530110636853,5.0725,25.794,37.077,14.789
Sunflower,2009,Summer     ,Uttar Pradesh,8.867004635333567,9.654897979890443,585.8,13.915566060892406,7.09573579362777,2.122,25.794,37.077,14.789
Sweet potato,2009,Kharif     ,Uttar Pradesh,9.726690706384874,12.336706093165377,585.8,14.775332913036928,7.955025149249114,5.0725,25.794,37.077,14.789
Tobacco,2009,Rabi       ,Uttar Pradesh,10.037231422585723,11.780300232797648,585.8,15.085889456551957,8.265488115413874,5.0725,25.794,37.077,14.789
Tobacco,2009,Summer     ,Uttar Pradesh,6.282266746896006,7.7336835707759,585.8,11.329109351883208,4.519394408966687,4.23,25.794,37.077,14.789
Turmeric,2009,Rabi       ,Uttar Pradesh,7.182352111885263,8.377241230988792,585.8,12.230298319853546,5.4140983995337475,3.283,25.794,37.077,14.789
Urad,2009,Kharif     ,Uttar Pradesh,13.125456588490483,12.162538643506446,585.8,18.174156102363778,11.35350948105948,0.458,25.794,37.077,14.789
Urad,2009,Summer     ,Uttar Pradesh,10.846614938363842,10.36841582391508,585.8,15.895297087628911,9.07475315330296,0.678,25.794,37.077,14.789
Wheat,2009,Rabi       ,Uttar Pradesh,16.084347846083684,17.130351729786106,585.8,21.133049238456778,14.312391509145026,2.809,25.794,37.077,14.789
Arhar/Tur,2009,Kharif     ,Uttarakhand,7.566311014772463,7.186144304522325,847.8,12.614498100816851,5.796878082893955,0.629,19.5,29.846,10.562
Bajra,2009,Kharif     ,Uttarakhand,1.2543220918560989,0.6931471805599453,847.8,6.182980213266594,0.15700374880966478,1.0,19.5,29.846,10.562
Barley,2009,Rabi       ,Uttarakhand,10.008162833474259,10.119888422982946,847.8,15.056819585522618,8.236425823861534,1.226,19.5,29.846,10.562
Garlic,2009,Whole Year ,Uttarakhand,7.950149887652018,9.93870989824589,847.8,12.998500974787365,6.179913128625305,5.0725,19.5,29.846,10.562
Gram,2009,Rabi       ,Uttarakhand,6.270988431858299,5.945420608606575,847.8,11.317809933196857,4.508218659911641,0.665,19.5,29.846,10.562
Groundnut,2009,Kharif     ,Uttarakhand,7.222566018822171,7.550661243105336,847.8,12.270542008026341,5.454166603010877,0.964,19.5,29.846,10.562
Horse-gram,2009,Kharif     ,Uttarakhand,9.163143937145207,8.684401110400144,847.8,14.211741266612554,7.391698794961559,0.651,19.5,29.846,10.562
Maize,2009,Kharif     ,Uttarakhand,10.169843838273156,10.493743388746434,847.8,15.218507269995966,8.398074013519242,1.236,19.5,29.846,10.562
Maize,2009,Rabi       ,Uttarakhand,4.1588830833596715,4.6443908991413725,847.8,9.191938083747425,2.460443177609626,1.6,19.5,29.846,10.562
Masoor,2009,Rabi       ,Uttarakhand,9.286653054825347,8.736007384569218,847.8,14.33526248745853,7.515148473523174,0.621,19.5,29.846,10.562
Moong(Green Gram),2009,Kharif     ,Uttarakhand,2.1972245773362196,1.9459101490553132,847.8,7.128944922661474,0.8586616190375187,0.855,19.5,29.846,10.562
Moong(Green Gram),2009,Rabi       ,Uttarakhand,2.1972245773362196,1.9459101490553132,847.8,7.128944922661474,0.8586616190375187,0.855,19.5,29.846,10.562
Moth,2009,Kharif     ,Uttarakhand,2.9444389791664403,2.0794415416798357,847.8,7.939429725999432,1.4011829736136414,0.39,19.5,29.846,10.562
Onion,2009,Whole Year ,Uttarakhand,7.677400430514807,9.128262260940575,847.8,12.725641614609513,5.907702431002652,4.626,19.5,29.846,10.562
